"","user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
"2251",22325,2025-07-04,"Perks",1.99,2
"2252",33894,2025-07-22,"Remove Ads",1.99,1
"2253",20984,2025-07-01,"Perks",1.99,1
"2254",26718,2025-07-01,"Perks",1.99,28
"2255",9661,2025-07-18,"Perks",4.99,21
"2256",20488,2025-07-25,"Remove Ads",1.99,1
"2257",13835,2025-07-24,"Boosts",1.99,2
"2258",13553,2025-07-06,"Perks",4.99,14
"2259",25874,2025-07-10,"Perks",1.99,7
"2260",15241,2025-07-16,"Boosts",1.99,1
"2261",24707,2025-07-10,"Perks",1.99,3
"2262",11245,2025-07-13,"Perks",1.99,8
"2263",35822,2025-07-28,"Perks",1.99,17
"2264",23079,2025-07-17,"Boosts",1.99,1
"2265",25648,2025-07-01,"Perks",4.99,2
"2266",35894,2025-07-26,"Gold",1.99,1
"2267",17094,2025-07-27,"Perks",1.99,4
"2268",22398,2025-07-21,"Perks",1.99,9
"2269",29903,2025-07-28,"Perks",1.99,2
"2270",16862,2025-07-06,"Perks",1.99,98
"2271",16862,2025-07-06,"Perks",1.99,114
"2272",11379,2025-07-01,"Perks",1.99,2
"2273",35529,2025-07-10,"Gold",1.99,1
"2274",34789,2025-07-04,"Perks",4.99,4
"2275",20812,2025-07-29,"Perks",1.99,10
"2276",23485,2025-07-29,"Perks",1.99,11
"2277",23485,2025-07-29,"Perks",1.99,12
"2278",18156,2025-07-18,"Perks",1.99,1
"2279",17983,2025-07-02,"Perks",4.99,1
"2280",21339,2025-07-01,"Perks",9.99,1
"2281",10333,2025-07-05,"Perks",1.99,1
"2282",24469,2025-07-16,"Boosts",1.99,1
"2283",25176,2025-07-16,"Boosts",1.99,3
"2284",34481,2025-07-09,"Gold",4.99,4
"2285",30393,2025-07-07,"Boosts",1.99,1
"2286",17042,2025-07-07,"Perks",1.99,14
"2287",26008,2025-07-19,"Perks",4.99,2
"2288",35579,2025-07-02,"Perks",1.99,2
"2289",29786,2025-07-03,"Boosts",1.99,1
"2290",28901,2025-07-12,"Perks",1.99,6
"2291",32571,2025-07-03,"Perks",1.99,8
"2292",32571,2025-07-27,"Perks",1.99,42
"2293",35822,2025-07-27,"Perks",1.99,16
"2294",15774,2025-07-31,"Perks",1.99,6
"2295",31583,2025-07-07,"Boosts",1.99,3
"2296",35139,2025-07-31,"Perks",4.99,9
"2297",25357,2025-07-10,"Perks",4.99,1
"2298",25950,2025-07-24,"Gold",1.99,3
"2299",16814,2025-07-09,"Perks",4.99,2
"2300",12988,2025-07-05,"Perks",4.99,1
"2301",16862,2025-07-02,"Perks",1.99,18
"2302",16862,2025-07-06,"Perks",1.99,55
"2303",9244,2025-07-31,"Perks",1.99,32
"2304",10561,2025-07-21,"Perks",1.99,70
"2305",34362,2025-07-04,"Perks",1.99,2
"2306",28635,2025-07-28,"Perks",1.99,2
"2307",8620,2025-07-27,"Perks",4.99,6
"2308",20039,2025-07-27,"Boosts",1.99,1
"2309",11283,2025-07-20,"Boosts",1.99,2
"2310",27625,2025-07-12,"Boosts",1.99,1
"2311",31187,2025-07-30,"Perks",1.99,24
"2312",34868,2025-07-30,"Perks",4.99,1
"2313",10184,2025-07-19,"Boosts",1.99,1
"2314",17042,2025-07-07,"Perks",1.99,15
"2315",35388,2025-07-31,"Perks",4.99,6
"2316",13766,2025-07-30,"Boosts",1.99,1
"2317",17672,2025-07-30,"Perks",1.99,9
"2318",26265,2025-07-25,"Boosts",1.99,1
"2319",13856,2025-07-07,"Perks",1.99,2
"2320",22798,2025-07-02,"Perks",1.99,9
"2321",23411,2025-07-01,"Perks",4.99,1
"2322",25775,2025-07-03,"Boosts",1.99,1
"2323",10925,2025-07-10,"Boosts",1.99,1
"2324",12388,2025-07-01,"Boosts",1.99,6
"2325",25383,2025-07-17,"Perks",1.99,1
"2326",16059,2025-07-21,"Perks",1.99,1
"2327",16862,2025-07-06,"Perks",1.99,43
"2328",19569,2025-07-27,"Perks",4.99,4
"2329",25068,2025-07-15,"Perks",1.99,3
"2330",12718,2025-07-07,"Gold",1.99,1
"2331",34094,2025-07-06,"Boosts",1.99,1
"2332",9211,2025-07-20,"Boosts",1.99,6
"2333",21312,2025-07-11,"Boosts",1.99,1
"2334",25665,2025-07-29,"Boosts",1.99,3
"2335",17432,2025-07-16,"Perks",4.99,7
"2336",23014,2025-07-01,"Perks",4.99,1
"2337",22146,2025-07-02,"Remove Ads",1.99,1
"2338",16824,2025-07-05,"Perks",1.99,39
"2339",25871,2025-07-07,"Boosts",1.99,1
"2340",26739,2025-07-07,"Boosts",1.99,12
"2341",13366,2025-07-06,"Perks",1.99,2
"2342",13553,2025-07-01,"Perks",4.99,1
"2343",13553,2025-07-11,"Perks",4.99,21
"2344",26945,2025-07-24,"Perks",1.99,2
"2345",35592,2025-07-24,"Perks",1.99,2
"2346",28843,2025-07-01,"Perks",1.99,2
"2347",30193,2025-07-30,"Perks",1.99,1
"2348",11245,2025-07-13,"Perks",1.99,9
"2349",18412,2025-07-08,"Boosts",1.99,1
"2350",9053,2025-07-25,"Gold",1.99,1
"2351",16862,2025-07-06,"Perks",1.99,57
"2352",16862,2025-07-23,"Perks",1.99,140
"2353",16541,2025-07-05,"Perks",1.99,3
"2354",19428,2025-07-03,"Boosts",1.99,1
"2355",21686,2025-07-14,"Gold",1.99,5
"2356",32406,2025-07-11,"Gold",1.99,5
"2357",31682,2025-07-08,"Boosts",1.99,3
"2358",14872,2025-07-12,"Gold",1.99,3
"2359",11379,2025-07-01,"Perks",1.99,3
"2360",12436,2025-07-02,"Perks",1.99,2
"2361",12718,2025-07-24,"Perks",1.99,16
"2362",23065,2025-07-30,"Perks",1.99,2
"2363",9211,2025-07-20,"Boosts",1.99,8
"2364",18568,2025-07-11,"Perks",1.99,10
"2365",16824,2025-07-05,"Perks",1.99,15
"2366",31187,2025-07-30,"Perks",1.99,27
"2367",17971,2025-07-08,"Perks",1.99,4
"2368",17971,2025-07-13,"Perks",1.99,18
"2369",26718,2025-07-01,"Perks",1.99,38
"2370",13835,2025-07-26,"Boosts",1.99,6
"2371",13225,2025-07-02,"Perks",1.99,7
"2372",27525,2025-07-11,"Perks",4.99,1
"2373",35139,2025-07-25,"Perks",4.99,5
"2374",21518,2025-07-12,"Boosts",1.99,3
"2375",22756,2025-07-07,"Boosts",1.99,4
"2376",31932,2025-07-15,"Gold",1.99,4
"2377",19580,2025-07-12,"Perks",4.99,3
"2378",18321,2025-07-19,"Perks",1.99,5
"2379",11636,2025-07-01,"Perks",1.99,1
"2380",32571,2025-07-03,"Perks",1.99,14
"2381",24009,2025-07-23,"Gold",1.99,3
"2382",22268,2025-07-12,"Perks",4.99,1
"2383",8708,2025-07-25,"Perks",1.99,6
"2384",13681,2025-07-15,"Perks",1.99,3
"2385",16862,2025-07-06,"Perks",1.99,91
"2386",30538,2025-07-02,"Perks",1.99,1
"2387",14872,2025-07-18,"Gold",1.99,5
"2388",18814,2025-07-09,"Perks",1.99,4
"2389",22117,2025-07-12,"Boosts",1.99,2
"2390",34255,2025-07-14,"Perks",4.99,1
"2391",33926,2025-07-03,"Perks",4.99,1
"2392",10457,2025-07-07,"Boosts",1.99,1
"2393",8410,2025-07-04,"Perks",1.99,4
"2394",16824,2025-07-05,"Perks",1.99,22
"2395",16824,2025-07-05,"Perks",1.99,30
"2396",16824,2025-07-05,"Perks",1.99,42
"2397",17437,2025-07-09,"Perks",1.99,2
"2398",11766,2025-07-05,"Perks",1.99,2
"2399",31187,2025-07-25,"Perks",1.99,7
"2400",24469,2025-07-17,"Perks",1.99,3
"2401",26718,2025-07-01,"Perks",1.99,33
"2402",9661,2025-07-10,"Perks",1.99,10
"2403",33466,2025-07-29,"Perks",4.99,3
"2404",12001,2025-07-24,"Perks",4.99,1
"2405",13553,2025-07-11,"Perks",4.99,20
"2406",28707,2025-07-24,"Boosts",1.99,2
"2407",16898,2025-07-31,"Perks",1.99,1
"2408",32579,2025-07-20,"Perks",1.99,6
"2409",20479,2025-07-22,"Gold",1.99,1
"2410",21686,2025-07-01,"Perks",1.99,1
"2411",19737,2025-07-06,"Boosts",1.99,1
"2412",25648,2025-07-01,"Perks",9.99,1
"2413",8561,2025-07-31,"Perks",1.99,2
"2414",18075,2025-07-03,"Perks",1.99,1
"2415",25225,2025-07-01,"Perks",1.99,1
"2416",28635,2025-07-25,"Perks",4.99,1
"2417",15947,2025-07-25,"Perks",1.99,14
"2418",31112,2025-07-11,"Perks",9.99,3
"2419",31112,2025-07-12,"Gold",99.99,15
"2420",10745,2025-07-06,"Perks",9.99,1
"2421",22325,2025-07-04,"Perks",1.99,1
"2422",30320,2025-07-16,"Perks",1.99,9
"2423",30320,2025-07-29,"Perks",1.99,14
"2424",30049,2025-07-06,"Gold",1.99,1
"2425",31187,2025-07-30,"Perks",1.99,25
"2426",11496,2025-07-26,"Perks",1.99,4
"2427",9661,2025-07-16,"Perks",4.99,19
"2428",19474,2025-07-31,"Perks",4.99,5
"2429",32571,2025-07-27,"Perks",1.99,33
"2430",32571,2025-07-27,"Perks",1.99,43
"2431",13553,2025-07-03,"Perks",4.99,4
"2432",10744,2025-07-04,"Perks",4.99,3
"2433",26698,2025-07-28,"Gold",1.99,1
"2434",11691,2025-07-08,"Boosts",1.99,1
"2435",22649,2025-07-02,"Perks",1.99,2
"2436",29176,2025-07-27,"Boosts",1.99,1
"2437",11746,2025-07-03,"Gold",1.99,4
"2438",11746,2025-07-11,"Perks",4.99,9
"2439",23123,2025-07-28,"Perks",4.99,1
"2440",21786,2025-07-28,"Boosts",1.99,1
"2441",22398,2025-07-21,"Perks",1.99,11
"2442",31682,2025-07-02,"Gold",1.99,1
"2443",13681,2025-07-15,"Perks",4.99,1
"2444",12388,2025-07-01,"Perks",1.99,1
"2445",10561,2025-07-21,"Perks",1.99,75
"2446",35328,2025-07-31,"Perks",1.99,2
"2447",9511,2025-07-21,"Boosts",1.99,5
"2448",33538,2025-07-02,"Perks",4.99,1
"2449",31112,2025-07-12,"Perks",4.99,16
"2450",13154,2025-07-13,"Boosts",1.99,1
"2451",20755,2025-07-23,"Gold",1.99,2
"2452",16824,2025-07-05,"Perks",1.99,38
"2453",26254,2025-07-25,"Perks",1.99,6
"2454",32198,2025-07-20,"Perks",1.99,2
"2455",26739,2025-07-07,"Boosts",1.99,8
"2456",17279,2025-07-25,"Boosts",1.99,1
"2457",9661,2025-07-14,"Perks",4.99,16
"2458",28584,2025-07-04,"Perks",1.99,1
"2459",30506,2025-07-01,"Perks",4.99,1
"2460",16862,2025-07-07,"Perks",1.99,120
"2461",32571,2025-07-03,"Perks",1.99,11
"2462",26181,2025-07-21,"Perks",1.99,3
"2463",26181,2025-07-27,"Perks",1.99,4
"2464",26887,2025-07-26,"Boosts",1.99,1
"2465",34237,2025-07-15,"Perks",4.99,5
"2466",16939,2025-07-11,"Perks",9.99,8
"2467",17672,2025-07-30,"Perks",1.99,12
"2468",24849,2025-07-01,"Perks",4.99,1
"2469",10561,2025-07-19,"Perks",1.99,16
"2470",10561,2025-07-19,"Perks",1.99,29
"2471",12436,2025-07-03,"Perks",4.99,6
"2472",22529,2025-07-06,"Perks",4.99,1
"2473",21198,2025-07-17,"Perks",1.99,1
"2474",9507,2025-07-01,"Perks",4.99,3
"2475",25986,2025-07-06,"Boosts",1.99,1
"2476",18568,2025-07-11,"Perks",1.99,15
"2477",30320,2025-07-07,"Perks",1.99,1
"2478",10333,2025-07-05,"Perks",1.99,3
"2479",9661,2025-07-31,"Perks",1.99,39
"2480",20619,2025-07-31,"Perks",4.99,1
"2481",29861,2025-07-19,"Perks",1.99,1
"2482",13553,2025-07-04,"Gold",19.99,10
"2483",25874,2025-07-04,"Perks",1.99,5
"2484",19995,2025-07-04,"Perks",1.99,2
"2485",17768,2025-07-09,"Gold",1.99,4
"2486",11951,2025-07-01,"Perks",1.99,2
"2487",12053,2025-07-28,"Perks",1.99,4
"2488",35470,2025-07-15,"Perks",1.99,4
"2489",27395,2025-07-16,"Perks",1.99,4
"2490",14797,2025-07-13,"Gold",1.99,3
"2491",35447,2025-07-15,"Perks",1.99,4
"2492",32571,2025-07-15,"Perks",1.99,29
"2493",30676,2025-07-23,"Perks",1.99,7
"2494",35139,2025-07-29,"Perks",4.99,7
"2495",35139,2025-07-31,"Perks",4.99,24
"2496",35516,2025-07-21,"Gold",1.99,3
"2497",15562,2025-07-01,"Perks",1.99,1
"2498",17672,2025-07-23,"Gold",1.99,1
"2499",35657,2025-07-02,"Perks",1.99,2
"2500",25072,2025-07-16,"Perks",1.99,4
"2501",14077,2025-07-18,"Boosts",1.99,1
"2502",10561,2025-07-19,"Perks",1.99,23
"2503",20812,2025-07-17,"Perks",1.99,7
"2504",12436,2025-07-31,"Perks",1.99,16
"2505",21480,2025-07-16,"Perks",1.99,1
"2506",15947,2025-07-24,"Perks",1.99,12
"2507",35303,2025-07-07,"Perks",1.99,1
"2508",16987,2025-07-06,"Perks",4.99,1
"2509",20294,2025-07-29,"Gold",1.99,4
"2510",8410,2025-07-03,"Perks",1.99,2
"2511",31101,2025-07-13,"Perks",4.99,1
"2512",21323,2025-07-02,"Perks",1.99,9
"2513",35213,2025-07-21,"Perks",4.99,1
"2514",17042,2025-07-07,"Perks",1.99,13
"2515",26718,2025-07-01,"Perks",1.99,2
"2516",26718,2025-07-01,"Perks",1.99,6
"2517",28679,2025-07-30,"Perks",1.99,3
"2518",11245,2025-07-13,"Perks",1.99,6
"2519",11746,2025-07-01,"Perks",1.99,1
"2520",16862,2025-07-06,"Perks",1.99,50
"2521",16862,2025-07-06,"Perks",1.99,85
"2522",27472,2025-07-04,"Perks",9.99,1
"2523",9663,2025-07-06,"Boosts",1.99,1
"2524",12287,2025-07-10,"Boosts",1.99,1
"2525",19695,2025-07-05,"Perks",9.99,1
"2526",32571,2025-07-03,"Perks",1.99,12
"2527",32571,2025-07-27,"Perks",1.99,44
"2528",32571,2025-07-27,"Perks",1.99,55
"2529",31121,2025-07-09,"Remove Ads",1.99,1
"2530",30676,2025-07-23,"Perks",1.99,6
"2531",30337,2025-07-20,"Perks",9.99,5
"2532",10930,2025-07-11,"Boosts",1.99,1
"2533",27387,2025-07-04,"Boosts",1.99,1
"2534",9244,2025-07-27,"Perks",1.99,18
"2535",10561,2025-07-19,"Perks",4.99,47
"2536",12436,2025-07-05,"Perks",4.99,8
"2537",13342,2025-07-31,"Gold",1.99,1
"2538",26890,2025-07-02,"Perks",1.99,1
"2539",11635,2025-07-07,"Boosts",1.99,2
"2540",20538,2025-07-13,"Perks",9.99,2
"2541",17042,2025-07-07,"Perks",1.99,9
"2542",35086,2025-07-01,"Perks",1.99,1
"2543",26739,2025-07-07,"Boosts",1.99,10
"2544",13366,2025-07-06,"Boosts",1.99,1
"2545",11707,2025-07-29,"Perks",4.99,1
"2546",17458,2025-07-16,"Perks",1.99,6
"2547",21123,2025-07-15,"Boosts",1.99,1
"2548",11746,2025-07-31,"Gold",1.99,15
"2549",10705,2025-07-07,"Perks",4.99,2
"2550",14489,2025-07-29,"Boosts",1.99,1
"2551",10744,2025-07-04,"Perks",4.99,2
"2552",10744,2025-07-08,"Perks",1.99,4
"2553",31583,2025-07-07,"Boosts",1.99,2
"2554",32181,2025-07-03,"Perks",1.99,3
"2555",22684,2025-07-10,"Perks",1.99,5
"2556",20479,2025-07-28,"Gold",1.99,3
"2557",9244,2025-07-27,"Perks",1.99,20
"2558",13202,2025-07-30,"Perks",4.99,1
"2559",10561,2025-07-21,"Perks",1.99,63
"2560",20051,2025-07-21,"Remove Ads",1.99,1
"2561",12436,2025-07-06,"Perks",1.99,9
"2562",27975,2025-07-01,"Perks",1.99,1
"2563",27975,2025-07-23,"Boosts",1.99,5
"2564",18568,2025-07-01,"Boosts",1.99,1
"2565",30320,2025-07-10,"Perks",1.99,2
"2566",11207,2025-07-22,"Gold",1.99,4
"2567",31187,2025-07-29,"Perks",1.99,21
"2568",26254,2025-07-25,"Perks",1.99,7
"2569",18974,2025-07-19,"Perks",4.99,5
"2570",17194,2025-07-03,"Perks",1.99,1
"2571",16211,2025-07-09,"Boosts",1.99,1
"2572",9661,2025-07-29,"Perks",1.99,30
"2573",13225,2025-07-02,"Perks",1.99,10
"2574",22756,2025-07-03,"Perks",1.99,1
"2575",18000,2025-07-10,"Gold",1.99,2
"2576",11746,2025-07-03,"Perks",1.99,6
"2577",16862,2025-07-02,"Perks",1.99,27
"2578",16862,2025-07-06,"Perks",1.99,87
"2579",18367,2025-07-05,"Perks",1.99,1
"2580",10561,2025-07-19,"Perks",1.99,35
"2581",35834,2025-07-12,"Perks",4.99,1
"2582",13925,2025-07-16,"Perks",1.99,2
"2583",26569,2025-07-03,"Boosts",1.99,1
"2584",9511,2025-07-21,"Perks",1.99,3
"2585",27250,2025-07-02,"Boosts",1.99,1
"2586",25105,2025-07-05,"Boosts",1.99,1
"2587",35532,2025-07-11,"Gold",1.99,1
"2588",35593,2025-07-13,"Gold",1.99,1
"2589",35593,2025-07-18,"Gold",1.99,6
"2590",30236,2025-07-27,"Boosts",1.99,11
"2591",11441,2025-07-11,"Gold",1.99,6
"2592",19623,2025-07-16,"Boosts",1.99,2
"2593",23299,2025-07-06,"Perks",1.99,4
"2594",23299,2025-07-14,"Perks",1.99,6
"2595",17458,2025-07-01,"Perks",1.99,1
"2596",9576,2025-07-01,"Perks",1.99,1
"2597",35243,2025-07-07,"Perks",4.99,1
"2598",35139,2025-07-31,"Perks",4.99,16
"2599",35447,2025-07-01,"Perks",4.99,1
"2600",32571,2025-07-11,"Perks",1.99,27
"2601",32976,2025-07-15,"Perks",4.99,5
"2602",32976,2025-07-19,"Perks",1.99,11
"2603",23995,2025-07-19,"Perks",1.99,1
"2604",11806,2025-07-20,"Boosts",1.99,1
"2605",18367,2025-07-05,"Boosts",1.99,2
"2606",14872,2025-07-04,"Gold",1.99,1
"2607",30538,2025-07-02,"Perks",1.99,7
"2608",35529,2025-07-12,"Perks",4.99,3
"2609",9895,2025-07-07,"Perks",1.99,1
"2610",9406,2025-07-05,"Perks",9.99,4
"2611",28583,2025-07-09,"Boosts",1.99,1
"2612",9774,2025-07-16,"Gold",1.99,3
"2613",30647,2025-07-08,"Boosts",4.99,1
"2614",23560,2025-07-19,"Boosts",1.99,2
"2615",26718,2025-07-01,"Perks",1.99,8
"2616",9661,2025-07-30,"Perks",1.99,33
"2617",34191,2025-07-20,"Perks",4.99,2
"2618",36238,2025-07-17,"Perks",4.99,5
"2619",32976,2025-07-17,"Gold",4.99,7
"2620",16939,2025-07-11,"Gold",19.99,6
"2621",16939,2025-07-11,"Perks",4.99,7
"2622",30560,2025-07-14,"Boosts",1.99,1
"2623",30337,2025-07-20,"Perks",4.99,3
"2624",10364,2025-07-03,"Perks",1.99,2
"2625",22684,2025-07-01,"Perks",1.99,2
"2626",16357,2025-07-19,"Perks",1.99,1
"2627",20133,2025-07-30,"Perks",1.99,2
"2628",31923,2025-07-02,"Boosts",1.99,13
"2629",9386,2025-07-24,"Gold",4.99,1
"2630",9244,2025-07-27,"Perks",1.99,19
"2631",27916,2025-07-04,"Perks",1.99,1
"2632",16997,2025-07-06,"Perks",4.99,1
"2633",18060,2025-07-26,"Perks",1.99,2
"2634",18060,2025-07-26,"Perks",1.99,4
"2635",34506,2025-07-27,"Perks",1.99,3
"2636",8854,2025-07-27,"Perks",1.99,2
"2637",16824,2025-07-05,"Perks",1.99,20
"2638",30049,2025-07-31,"Perks",1.99,3
"2639",31187,2025-07-29,"Perks",1.99,16
"2640",8510,2025-07-20,"Boosts",1.99,1
"2641",11354,2025-07-10,"Boosts",1.99,1
"2642",29276,2025-07-27,"Perks",1.99,2
"2643",9661,2025-07-02,"Perks",4.99,2
"2644",9661,2025-07-12,"Perks",4.99,12
"2645",13553,2025-07-10,"Perks",4.99,19
"2646",22249,2025-07-05,"Perks",1.99,1
"2647",17768,2025-07-02,"Perks",1.99,1
"2648",36475,2025-07-03,"Boosts",1.99,2
"2649",32571,2025-07-27,"Perks",1.99,47
"2650",14266,2025-07-08,"Boosts",1.99,1
"2651",35139,2025-07-24,"Gold",19.99,1
"2652",35139,2025-07-24,"Perks",9.99,4
"2653",16862,2025-07-06,"Perks",1.99,37
"2654",18382,2025-07-05,"Perks",1.99,2
"2655",11232,2025-07-29,"Perks",1.99,2
"2656",30538,2025-07-02,"Perks",1.99,10
"2657",17672,2025-07-29,"Gold",1.99,2
"2658",9244,2025-07-13,"Perks",4.99,7
"2659",20812,2025-07-02,"Perks",1.99,1
"2660",12436,2025-07-31,"Perks",1.99,15
"2661",31269,2025-07-01,"Gold",1.99,1
"2662",18814,2025-07-09,"Perks",1.99,2
"2663",20618,2025-07-16,"Gold",1.99,8
"2664",15947,2025-07-22,"Perks",1.99,8
"2665",15947,2025-07-23,"Perks",1.99,9
"2666",24191,2025-07-08,"Boosts",1.99,1
"2667",8620,2025-07-12,"Perks",1.99,4
"2668",11441,2025-07-11,"Perks",9.99,3
"2669",15609,2025-07-02,"Boosts",1.99,12
"2670",31095,2025-07-25,"Remove Ads",1.99,1
"2671",18974,2025-07-01,"Perks",9.99,1
"2672",35660,2025-07-01,"Perks",1.99,1
"2673",22798,2025-07-02,"Perks",4.99,2
"2674",35470,2025-07-07,"Boosts",1.99,1
"2675",10925,2025-07-25,"Perks",1.99,4
"2676",17768,2025-07-31,"Perks",1.99,8
"2677",36475,2025-07-01,"Perks",4.99,1
"2678",26008,2025-07-19,"Gold",1.99,1
"2679",36317,2025-07-02,"Perks",9.99,1
"2680",21686,2025-07-02,"Perks",1.99,2
"2681",15732,2025-07-06,"Boosts",1.99,1
"2682",14797,2025-07-14,"Gold",1.99,4
"2683",31520,2025-07-09,"Boosts",1.99,1
"2684",11736,2025-07-09,"Boosts",4.99,2
"2685",16862,2025-07-02,"Perks",1.99,19
"2686",31923,2025-07-01,"Perks",1.99,12
"2687",28983,2025-07-25,"Perks",1.99,2
"2688",13328,2025-07-31,"Perks",4.99,2
"2689",20051,2025-07-21,"Boosts",1.99,2
"2690",12718,2025-07-23,"Perks",1.99,12
"2691",16444,2025-07-17,"Perks",1.99,2
"2692",18515,2025-07-05,"Gold",1.99,1
"2693",30236,2025-07-04,"Perks",1.99,2
"2694",11918,2025-07-03,"Perks",1.99,1
"2695",32501,2025-07-02,"Perks",4.99,2
"2696",31249,2025-07-02,"Perks",1.99,1
"2697",28132,2025-07-17,"Perks",4.99,2
"2698",16850,2025-07-08,"Perks",1.99,1
"2699",16862,2025-07-01,"Boosts",1.99,7
"2700",30352,2025-07-06,"Perks",1.99,1
"2701",17643,2025-07-13,"Perks",1.99,2
"2702",34191,2025-07-28,"Perks",1.99,3
"2703",27525,2025-07-11,"Perks",1.99,2
"2704",32579,2025-07-20,"Perks",1.99,3
"2705",10525,2025-07-05,"Boosts",1.99,1
"2706",18601,2025-07-01,"Perks",1.99,1
"2707",21686,2025-07-14,"Gold",1.99,6
"2708",20162,2025-07-25,"Boosts",1.99,1
"2709",16695,2025-07-27,"Perks",4.99,4
"2710",10930,2025-07-31,"Perks",1.99,2
"2711",22276,2025-07-07,"Gold",1.99,1
"2712",31923,2025-07-02,"Boosts",1.99,14
"2713",9244,2025-07-31,"Perks",1.99,29
"2714",10561,2025-07-21,"Perks",1.99,57
"2715",10561,2025-07-21,"Perks",1.99,67
"2716",23485,2025-07-03,"Perks",1.99,3
"2717",12436,2025-07-02,"Perks",1.99,1
"2718",9510,2025-07-04,"Perks",1.99,1
"2719",31773,2025-07-02,"Perks",1.99,1
"2720",9211,2025-07-20,"Boosts",1.99,4
"2721",34083,2025-07-04,"Perks",4.99,1
"2722",30236,2025-07-04,"Perks",1.99,9
"2723",30320,2025-07-23,"Perks",1.99,12
"2724",18272,2025-07-10,"Perks",1.99,2
"2725",29347,2025-07-05,"Perks",1.99,4
"2726",25080,2025-07-09,"Perks",1.99,2
"2727",17971,2025-07-11,"Perks",1.99,11
"2728",28492,2025-07-07,"Perks",4.99,1
"2729",28679,2025-07-01,"Perks",4.99,1
"2730",13366,2025-07-07,"Perks",1.99,3
"2731",26510,2025-07-04,"Perks",1.99,3
"2732",36238,2025-07-17,"Perks",1.99,7
"2733",28707,2025-07-12,"Perks",1.99,1
"2734",13830,2025-07-22,"Boosts",1.99,1
"2735",32571,2025-07-03,"Perks",1.99,15
"2736",32571,2025-07-27,"Perks",1.99,41
"2737",11145,2025-07-08,"Perks",1.99,2
"2738",11145,2025-07-20,"Perks",4.99,3
"2739",19522,2025-07-08,"Perks",1.99,1
"2740",24707,2025-07-11,"Perks",4.99,4
"2741",32976,2025-07-17,"Perks",1.99,8
"2742",36475,2025-07-10,"Perks",1.99,5
"2743",35139,2025-07-24,"Gold",4.99,2
"2744",16862,2025-07-06,"Perks",1.99,38
"2745",16862,2025-07-06,"Perks",1.99,103
"2746",17595,2025-07-14,"Gold",1.99,1
"2747",34044,2025-07-03,"Boosts",1.99,1
"2748",31923,2025-07-01,"Perks",1.99,11
"2749",13504,2025-07-25,"Perks",1.99,11
"2750",10561,2025-07-19,"Perks",1.99,10
"2751",10561,2025-07-21,"Perks",1.99,58
"2752",28558,2025-07-06,"Boosts",1.99,1
"2753",16010,2025-07-09,"Boosts",1.99,1
"2754",11149,2025-07-21,"Gold",1.99,1
"2755",9211,2025-07-20,"Boosts",1.99,10
"2756",35593,2025-07-20,"Perks",1.99,7
"2757",9507,2025-07-01,"Perks",1.99,1
"2758",10914,2025-07-02,"Perks",1.99,2
"2759",17432,2025-07-15,"Perks",1.99,4
"2760",28282,2025-07-12,"Boosts",1.99,1
"2761",35250,2025-07-02,"Perks",1.99,6
"2762",16824,2025-07-05,"Perks",1.99,4
"2763",33018,2025-07-03,"Perks",4.99,1
"2764",19578,2025-07-02,"Perks",4.99,1
"2765",32198,2025-07-20,"Perks",1.99,9
"2766",17042,2025-07-07,"Perks",1.99,11
"2767",26718,2025-07-01,"Perks",1.99,36
"2768",9576,2025-07-04,"Perks",1.99,3
"2769",30400,2025-07-10,"Perks",4.99,1
"2770",13016,2025-07-13,"Perks",1.99,1
"2771",21518,2025-07-02,"Boosts",1.99,1
"2772",32571,2025-07-03,"Perks",1.99,22
"2773",32571,2025-07-27,"Perks",1.99,45
"2774",24326,2025-07-21,"Perks",1.99,2
"2775",25583,2025-07-30,"Perks",9.99,6
"2776",32976,2025-07-17,"Gold",1.99,9
"2777",30676,2025-07-16,"Perks",1.99,1
"2778",25950,2025-07-18,"Perks",1.99,2
"2779",19580,2025-07-08,"Perks",4.99,2
"2780",16939,2025-07-19,"Gold",1.99,11
"2781",26642,2025-07-04,"Gold",1.99,1
"2782",31923,2025-07-01,"Boosts",1.99,1
"2783",33777,2025-07-15,"Boosts",1.99,1
"2784",9244,2025-07-31,"Perks",1.99,31
"2785",19569,2025-07-02,"Perks",4.99,2
"2786",35155,2025-07-22,"Perks",4.99,3
"2787",13069,2025-07-20,"Perks",1.99,2
"2788",13925,2025-07-27,"Perks",1.99,4
"2789",26563,2025-07-20,"Perks",4.99,2
"2790",8620,2025-07-12,"Perks",1.99,3
"2791",31112,2025-07-12,"Perks",1.99,9
"2792",11441,2025-07-11,"Perks",1.99,4
"2793",20755,2025-07-27,"Perks",1.99,8
"2794",23054,2025-07-29,"Perks",1.99,1
"2795",30320,2025-07-16,"Perks",1.99,10
"2796",16824,2025-07-05,"Perks",1.99,36
"2797",18272,2025-07-10,"Perks",1.99,6
"2798",21323,2025-07-02,"Perks",1.99,3
"2799",34938,2025-07-19,"Perks",1.99,1
"2800",18974,2025-07-11,"Perks",4.99,4
"2801",13473,2025-07-06,"Perks",4.99,1
"2802",11496,2025-07-26,"Perks",1.99,2
"2803",23299,2025-07-19,"Gold",1.99,7
"2804",27351,2025-07-11,"Perks",1.99,1
